Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
MYS,20,0,0,0,1,1946.16,2017,2017,4,1,75,5,0.07846,0.32797,48489,15903,202688,381424,7.87,8.08
MYS,20,0,0,0,1,1946.16,2017,2017,4,1,80,99,0.18231,1,32586,32586,178737,178737,5.49,5.8
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,0,1,0.00641,0.00637,100000,637,99407,7575005,75.75,76.08
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,1,4,0.00035,0.00139,99363,138,397109,7475598,75.24,75.56
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,5,5,2e-04,0.00099,99225,98,495880,7078489,71.34,71.66
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,10,5,3e-04,0.00148,99127,147,495268,6582609,66.41,66.73
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,15,5,0.00031,0.00154,98980,152,494520,6087341,61.5,61.83
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,20,5,0.00049,0.00243,98828,240,493540,5592821,56.59,56.92
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,25,5,0.00052,0.00262,98588,258,492295,5099281,51.72,52.05
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,30,5,0.00101,0.00503,98330,495,490412,4606986,46.85,47.18
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,35,5,0.00163,0.00813,97835,795,487188,4116574,42.08,42.41
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,40,5,0.00181,0.00901,97040,874,483015,3629386,37.4,37.73
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,45,5,0.00362,0.01792,96166,1723,476522,3146371,32.72,33.05
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,50,5,0.00562,0.02773,94443,2619,465668,2669849,28.27,28.61
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,55,5,0.00908,0.0444,91824,4077,448928,2204181,24,24.36
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,60,5,0.01217,0.05906,87747,5182,425780,1755254,20,20.37
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,65,5,0.02046,0.09734,82565,8037,392732,1329474,16.1,16.49
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,70,5,0.02909,0.13559,74528,10105,347378,936741,12.57,13
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,75,5,0.05248,0.23198,64423,14945,284752,589364,9.15,9.65
MYS,20,0,0,0,1,1946.16,2017,2017,4,2,80,99,0.16243,1,49478,49478,304611,304611,6.16,6.8
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,0,1,0.00567,0.00564,100000,564,99474,7044832,70.45,70.55
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,1,4,0.00039,0.00155,99436,154,397380,6945358,69.85,69.94
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,5,5,0.00029,0.00144,99282,143,496052,6547978,65.95,66.05
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,10,5,0.00028,0.00141,99139,140,495345,6051926,61.04,61.14
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,15,5,0.00137,0.00681,98999,674,493310,5556581,56.13,56.23
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,20,5,0.00115,0.00573,98325,563,490218,5063271,51.5,51.59
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,25,5,0.00134,0.00669,97762,654,487175,4573053,46.78,46.88
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,30,5,0.0025,0.01243,97108,1207,482522,4085878,42.08,42.18
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,35,5,0.00316,0.01565,95901,1501,475752,3603356,37.57,37.68
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,40,5,0.00474,0.02343,94400,2212,466470,3127603,33.13,33.23
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,45,5,0.00647,0.03183,92188,2934,453605,2661133,28.87,28.97
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,50,5,0.01025,0.04999,89254,4462,435115,2207528,24.73,24.84
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,55,5,0.01475,0.07114,84792,6032,408880,1772413,20.9,21.02
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,60,5,0.02162,0.10258,78760,8079,373602,1363533,17.31,17.44
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,65,5,0.03006,0.1398,70681,9881,328702,989931,14.01,14.14
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,70,5,0.04034,0.18322,60800,11140,276150,661228,10.88,11.04
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,75,5,0.0825,0.34199,49660,16983,205842,385078,7.75,7.95
MYS,20,0,0,0,1,1496.3,2018,2018,4,1,80,99,0.18231,1,32677,32677,179236,179236,5.49,5.8
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,0,1,0.00603,0.006,100000,600,99441,7599758,76,76.38
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,1,4,0.00034,0.00136,99400,135,397264,7500318,75.46,75.84
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,5,5,0.00023,0.00115,99265,114,496040,7103053,71.56,71.94
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,10,5,0.00034,0.00167,99151,166,495340,6607013,66.64,67.02
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,15,5,0.00027,0.00137,98985,136,494585,6111673,61.74,62.12
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,20,5,0.00049,0.00246,98849,243,493638,5617088,56.82,57.21
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,25,5,0.00053,0.00263,98606,259,492382,5123451,51.96,52.34
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,30,5,0.00097,0.00482,98347,474,490550,4631068,47.09,47.47
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,35,5,0.00156,0.00778,97873,761,487462,4140518,42.31,42.69
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,40,5,0.00165,0.0082,97112,796,483570,3653056,37.62,38
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,45,5,0.00377,0.01867,96316,1798,477085,3169486,32.91,33.3
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,50,5,0.00542,0.02673,94518,2526,466275,2692401,28.49,28.88
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,55,5,0.00917,0.04482,91992,4123,449652,2226126,24.2,24.61
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,60,5,0.01161,0.05639,87869,4955,426958,1776473,20.22,20.65
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,65,5,0.01994,0.09495,82914,7873,394888,1349516,16.28,16.73
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,70,5,0.02643,0.12396,75041,9302,351950,954628,12.72,13.22
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,75,5,0.05191,0.22974,65739,15103,290938,602678,9.17,9.74
MYS,20,0,0,0,1,1496.3,2018,2018,4,2,80,99,0.16243,1,50636,50636,311741,311741,6.16,6.9
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,0,1,0.00766,0.00761,100000,761,99294,7011248,70.11,70.21
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,1,4,0.00042,0.00169,99239,168,396558,6911954,69.65,69.75
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,5,5,0.00042,0.00208,99071,206,494840,6515396,65.76,65.86
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,10,5,0.00038,0.0019,98865,188,493855,6020556,60.9,60.99
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,15,5,0.00127,0.00632,98677,624,491825,5526701,56.01,56.1
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,20,5,0.00111,0.00554,98053,543,488908,5034876,51.35,51.44
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,25,5,0.00144,0.00718,97510,700,485800,4545968,46.62,46.72
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,30,5,0.00208,0.01034,96810,1001,481548,4060168,41.94,42.04
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,35,5,0.00325,0.01614,95809,1546,475180,3578621,37.35,37.45
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,40,5,0.00504,0.02488,94263,2345,465452,3103441,32.92,33.03
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,45,5,0.00764,0.03747,91918,3444,450980,2637988,28.7,28.81
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,50,5,0.01004,0.04899,88474,4334,431535,2187008,24.72,24.84
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,55,5,0.01509,0.07269,84140,6116,405410,1755473,20.86,20.99
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,60,5,0.02139,0.10152,78024,7921,370318,1350063,17.3,17.44
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,65,5,0.03115,0.1445,70103,10130,325190,979746,13.98,14.12
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,70,5,0.04174,0.18897,59973,11333,271532,654556,10.91,11.09
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,75,5,0.07816,0.32691,48640,15901,203448,383023,7.87,8.09
MYS,20,0,0,0,1,1491.04,2019,2019,4,1,80,99,0.18231,1,32739,32739,179576,179576,5.49,5.8
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,0,1,0.00553,0.0055,100000,550,99487,7558317,75.58,75.92
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,1,4,0.00039,0.00155,99450,154,397417,7458831,75,75.34
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,5,5,0.00024,0.00121,99296,120,496180,7061413,71.11,71.45
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,10,5,3e-04,0.00151,99176,150,495505,6565233,66.2,66.53
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,15,5,0.00042,0.00212,99026,210,494605,6069728,61.29,61.63
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,20,5,0.00053,0.00264,98816,261,493428,5575123,56.42,56.75
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,25,5,7e-04,0.00351,98555,346,491910,5081696,51.56,51.9
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,30,5,0.00108,0.00537,98209,527,489728,4589786,46.73,47.07
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,35,5,0.00189,0.00942,97682,920,486110,4100058,41.97,42.31
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,40,5,0.00261,0.01296,96762,1254,480675,3613948,37.35,37.69
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,45,5,0.00385,0.01909,95508,1823,472982,3133273,32.81,33.15
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,50,5,0.00544,0.02681,93685,2512,462145,2660291,28.4,28.75
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,55,5,0.00943,0.04606,91173,4199,445368,2198146,24.11,24.46
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,60,5,0.01266,0.06134,86974,5335,421532,1752778,20.15,20.52
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,65,5,0.01861,0.08889,81639,7257,390052,1331246,16.31,16.7
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,70,5,0.02797,0.13069,74382,9721,347608,941193,12.65,13.09
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,75,5,0.05155,0.22833,64661,14764,286395,593586,9.18,9.68
MYS,20,0,0,0,1,1491.04,2019,2019,4,2,80,99,0.16243,1,49897,49897,307191,307191,6.16,6.8
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,0,1,0.00712,0.00707,100000,707,99343,7056526,70.57,70.72
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,1,4,4e-04,0.00158,99293,157,396800,6957183,70.07,70.22
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,5,5,0.00023,0.00116,99136,115,495392,6560383,66.18,66.33
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,10,5,0.00034,0.00168,99021,166,494690,6064990,61.25,61.4
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,15,5,0.00112,0.00558,98855,552,492895,5570300,56.35,56.5
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,20,5,0.001,0.00497,98303,489,490292,5077405,51.65,51.8
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,25,5,0.00135,0.00672,97814,657,487428,4587113,46.9,47.05
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,30,5,0.00235,0.01168,97157,1135,482948,4099685,42.2,42.35
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,35,5,0.00321,0.01593,96022,1530,476285,3616738,37.67,37.82
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,40,5,0.00447,0.02209,94492,2087,467242,3140453,33.24,33.39
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,45,5,0.00677,0.0333,92405,3077,454332,2673210,28.93,29.09
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,50,5,0.01067,0.05197,89328,4642,435035,2218878,24.84,25
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,55,5,0.015,0.07229,84686,6122,408125,1783843,21.06,21.24
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,60,5,0.02218,0.10507,78564,8255,372182,1375718,17.51,17.7
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,65,5,0.03034,0.14099,70309,9913,326762,1003535,14.27,14.48
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,70,5,0.04089,0.18548,60396,11202,273975,676773,11.21,11.45
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,75,5,0.0672,0.28768,49194,14152,210590,402798,8.19,8.48
MYS,20,0,0,0,1,1492.03,2020,2020,4,1,80,99,0.18231,1,35042,35042,192208,192208,5.49,5.9
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,0,1,0.00533,0.0053,100000,530,99505,7650218,76.5,76.96
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,1,4,3e-04,0.0012,99470,119,397584,7550713,75.91,76.37
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,5,5,0.00019,0.00095,99351,94,496520,7153129,72,72.46
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,10,5,0.00021,0.00106,99257,105,496022,6656609,67.06,67.52
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,15,5,0.00027,0.00134,99152,133,495428,6160586,62.13,62.59
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,20,5,0.00044,0.0022,99019,218,494550,5665159,57.21,57.67
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,25,5,0.00051,0.00254,98801,251,493378,5170609,52.33,52.8
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,30,5,0.00079,0.00396,98550,390,491775,4677231,47.46,47.92
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,35,5,0.00146,0.00727,98160,714,489015,4185456,42.64,43.1
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,40,5,0.00219,0.01087,97446,1059,484582,3696441,37.93,38.4
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,45,5,0.00336,0.01666,96387,1606,477920,3211859,33.32,33.8
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,50,5,0.0052,0.02565,94781,2431,467828,2733939,28.84,29.33
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,55,5,0.00844,0.04131,92350,3815,452212,2266111,24.54,25.03
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,60,5,0.01202,0.05834,88535,5165,429762,1813899,20.49,21
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,65,5,0.01705,0.08176,83370,6816,399810,1384136,16.6,17.15
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,70,5,0.02772,0.12961,76554,9922,357965,984326,12.86,13.45
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,75,5,0.04516,0.20288,66632,13518,299365,626361,9.4,10.07
MYS,20,0,0,0,1,1492.03,2020,2020,4,2,80,99,0.16243,1,53114,53114,326996,326996,6.16,7
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,0,1,0.01045,0.01035,100000,1035,99049,6745726,67.46,67.44
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,1,4,0.00087,0.00347,98965,343,395044,6646677,67.16,67.14
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,5,5,0.00053,0.00264,98622,260,492460,6251633,63.39,63.37
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,10,5,0.00065,0.00322,98362,317,491018,5759173,58.55,58.53
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,15,5,0.00128,0.00638,98045,626,488660,5268155,53.73,53.71
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,20,5,0.00275,0.01365,97419,1330,483770,4779495,49.06,49.04
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,25,5,0.00487,0.02404,96089,2310,474670,4295725,44.71,44.68
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,30,5,0.00463,0.02289,93779,2147,463528,3821055,40.75,40.72
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,35,5,0.00432,0.02139,91632,1960,453260,3357528,36.64,36.62
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,40,5,0.0047,0.02323,89672,2083,443152,2904268,32.39,32.36
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,45,5,0.00489,0.02415,87589,2115,432658,2461115,28.1,28.07
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,50,5,0.009,0.04403,85474,3763,417962,2028458,23.73,23.71
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,55,5,0.01704,0.08171,81711,6677,391862,1610495,19.71,19.68
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,60,5,0.0254,0.1194,75034,8959,352772,1218633,16.24,16.21
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,65,5,0.0367,0.16807,66075,11105,302612,865860,13.1,13.07
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,70,5,0.0515,0.22812,54970,12540,243500,563248,10.25,10.21
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,75,5,0.0906,0.36934,42430,15671,172972,319748,7.54,7.48
MYS,30,0,0,0,1,1493.05,2001,2001,4,1,80,99,0.18231,1,26759,26759,146775,146775,5.49,5.4
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,0,1,0.00756,0.00751,100000,751,99303,7320816,73.21,73.12
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,1,4,0.00071,0.00282,99249,280,396299,7221513,72.76,72.67
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,5,5,0.00037,0.00185,98969,183,494388,6825213,68.96,68.87
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,10,5,0.00038,0.00189,98786,187,493462,6330826,64.09,63.99
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,15,5,5e-04,0.00247,98599,244,492385,5837363,59.2,59.11
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,20,5,0.00091,0.00452,98355,445,490662,5344978,54.34,54.25
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,25,5,0.00138,0.00687,97910,673,487868,4854316,49.58,49.49
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,30,5,0.00116,0.00577,97237,561,484782,4366448,44.91,44.81
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,35,5,0.00156,0.00775,96676,749,481508,3881666,40.15,40.06
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,40,5,0.00229,0.01139,95927,1093,476902,3400158,35.45,35.35
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,45,5,0.00324,0.01609,94834,1526,470355,2923256,30.82,30.73
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,50,5,0.00558,0.02752,93308,2568,460120,2452901,26.29,26.19
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,55,5,0.00882,0.04313,90740,3914,443915,1992781,21.96,21.86
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,60,5,0.01684,0.08078,86826,7014,416595,1548866,17.84,17.73
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,65,5,0.02592,0.1217,79812,9713,374778,1132271,14.19,14.07
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,70,5,0.0465,0.20831,70099,14602,313990,757493,10.81,10.68
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,75,5,0.08948,0.36562,55497,20291,226758,443503,7.99,7.83
MYS,30,0,0,0,1,1493.05,2001,2001,4,2,80,99,0.16243,1,35206,35206,216746,216746,6.16,5.9
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,0,1,0.00988,0.00979,100000,979,99099,6722581,67.23,67.21
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,1,4,0.00086,0.00342,99021,339,395278,6623482,66.89,66.87
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,5,5,0.00052,0.00261,98682,258,492765,6228204,63.11,63.09
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,10,5,7e-04,0.00352,98424,346,491255,5735439,58.27,58.25
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,15,5,0.00138,0.00685,98078,672,488710,5244184,53.47,53.44
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,20,5,0.00247,0.01227,97406,1195,484042,4755474,48.82,48.79
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,25,5,0.00484,0.02393,96211,2302,475300,4271431,44.4,44.37
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,30,5,0.00528,0.02608,93909,2449,463422,3796131,40.42,40.4
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,35,5,0.00442,0.02183,91460,1997,452308,3332709,36.44,36.41
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,40,5,0.00457,0.0226,89463,2022,442260,2880401,32.2,32.17
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,45,5,0.00529,0.02612,87441,2284,431495,2438141,27.88,27.85
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,50,5,0.009,0.044,85157,3747,416418,2006646,23.56,23.53
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,55,5,0.01758,0.08419,81410,6854,389915,1590229,19.53,19.5
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,60,5,0.0238,0.11233,74556,8375,351842,1200314,16.1,16.07
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,65,5,0.04125,0.18696,66181,12373,299972,848471,12.82,12.78
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,70,5,0.05628,0.24669,53808,13274,235855,548499,10.19,10.15
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,75,5,0.08401,0.34714,40534,14071,167492,312644,7.71,7.65
MYS,30,0,0,0,1,1493.22,2002,2002,4,1,80,99,0.18231,1,26463,26463,145151,145151,5.49,5.4
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,0,1,0.0074,0.00735,100000,735,99318,7324168,73.24,73.18
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,1,4,0.00071,0.00283,99265,281,396361,7224850,72.78,72.72
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,5,5,0.00041,0.00206,98984,204,494410,6828489,68.99,68.92
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,10,5,0.00038,0.00191,98780,189,493428,6334079,64.12,64.06
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,15,5,0.00051,0.00257,98591,253,492322,5840652,59.24,59.18
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,20,5,0.00083,0.00414,98338,407,490672,5348329,54.39,54.32
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,25,5,0.00132,0.00658,97931,644,488045,4857657,49.6,49.54
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,30,5,0.00118,0.00588,97287,572,485005,4369612,44.91,44.85
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,35,5,0.00159,0.00792,96715,766,481660,3884607,40.17,40.11
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,40,5,0.00235,0.01166,95949,1119,476948,3402947,35.47,35.41
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,45,5,0.0032,0.01586,94830,1504,470390,2925999,30.86,30.79
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,50,5,0.00532,0.02623,93326,2448,460510,2455609,26.31,26.25
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,55,5,0.00908,0.04438,90878,4033,444308,1995099,21.95,21.89
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,60,5,0.01651,0.07926,86845,6883,417018,1550792,17.86,17.79
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,65,5,0.027,0.12647,79962,10113,374528,1133774,14.18,14.11
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,70,5,0.04941,0.2199,69849,15360,310845,759247,10.87,10.79
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,75,5,0.08139,0.33816,54489,18426,226380,448402,8.23,8.13
MYS,30,0,0,0,1,1493.22,2002,2002,4,2,80,99,0.16243,1,36063,36063,222022,222022,6.16,6
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,0,1,0.00958,0.0095,100000,950,99125,6716778,67.17,67.15
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,1,4,0.00086,0.00343,99050,340,395392,6617654,66.81,66.79
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,5,5,0.00052,0.00261,98710,258,492905,6222262,63.04,63.01
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,10,5,0.00067,0.00335,98452,330,491435,5729357,58.19,58.17
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,15,5,0.00138,0.00687,98122,674,488925,5237922,53.38,53.36
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,20,5,0.00224,0.01114,97448,1086,484525,4748997,48.73,48.71
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,25,5,0.00495,0.02443,96362,2354,475925,4264472,44.25,44.23
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,30,5,0.00554,0.02734,94008,2570,463615,3788547,40.3,40.28
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,35,5,0.00434,0.02149,91438,1965,452278,3324932,36.36,36.34
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,40,5,0.00472,0.0233,89473,2085,442152,2872654,32.11,32.08
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,45,5,0.0055,0.02714,87388,2372,431010,2430502,27.81,27.79
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,50,5,0.00879,0.04302,85016,3657,415938,1999492,23.52,23.49
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,55,5,0.01727,0.08279,81359,6736,389955,1583554,19.46,19.44
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,60,5,0.02425,0.11432,74623,8531,351788,1193599,16,15.96
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,65,5,0.04367,0.19688,66092,13012,297930,841812,12.74,12.7
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,70,5,0.05702,0.24955,53080,13246,232285,543882,10.25,10.2
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,75,5,0.08004,0.33346,39834,13283,165962,311597,7.82,7.77
MYS,30,0,0,0,1,1493.39,2003,2003,4,1,80,99,0.18231,1,26551,26551,145634,145634,5.49,5.4
MYS,30,0,0,0,1,1493.39,2003,2003,4,2,0,1,0.00788,0.00782,100000,782,99275,7360300,73.6,73.6
MYS,30,0,0,0,1,1493.39,2003,2003,4,2,1,4,0.00072,0.00286,99218,284,396165,7261025,73.18,73.18
